,body_text,uid_email,A,B,C,notes
0,"Trump is ENRAGED >>>>>>>>>>>>>>>>>>>>
SUPREME COURT RULING: Donald J. Trump Must Release His Tax Returns
'US Supreme Court rules Trump must turn over financial records' - Al Jazeera
100,000 URGENT SIGNATURES NEEDED TO FORCE DONALD J. TRUMP TO COMPLY WITH THE SUPREME COURT AND RELEASE HIS TAX RETURNS >>
I, ALEX BROWN, DEMAND TRUMP RELEASE HIS TAX RETURNS >>
This petition is registered to [[EMAIL_REDACTED]]. Your signature is required before 11:59PM. Failure to sign could result in Trump getting off the hook for his crimes.
Alex -- It’s happening.
The Supreme Court ruled Donald Trump MUST hand over his taxes. Once his crimes are exposed, Trump will LOSE his bid for the White House!!
So Trump’s corrupt lawyers are fighting to tooth and nail to COVER-UP his tax returns.
They’re ignoring the Supreme Court. It’s OUTRIGHT corruption!!
If we collect 100,000 signatures DEMANDING Trump’s tax returns → we can expose Trump for the FRAUD and LIAR that he is!
But that means we need your signature before midnight. Without your signature, Trump will go totally FREE. Can you SIGN NOW? We still need [7] signatures from 43620 to meet our goal! >>
I, ALEX BROWN, DEMAND TRUMP RELEASE HIS TAX RETURNS >>
[[URL REDACTED]]
Signing this petition is the only way to stop Trump,
National Democratic Training Committee
This message was sent to: [[EMAIL_REDACTED]]
Click here to receive fewer emails. | Click here to unsubscribe.
National Democratic Training Committee
Paid for by the National Democratic Training Committee, [[URL REDACTED]], not authorized by any candidate or candidate's committee.
Thank you for supporting the National Democratic Training Committee. Our entire team is working around the clock to train Democrats to WIN in 2020. We've already trained more than 30,000 Democrats to win -- but with your help, we can train even more. Please click below to support our training efforts:
DONATE TO TRAIN DEMOCRATS TO WIN >>
Alex, there are 518,000 elected positions in this country. Imagine if Democrats fought for every race -- no matter how small. Imagine a world where our values of compassion and dignity for all people are upheld on every school board, on every city council, and in every state legislature.
Want to run for office yourself? Please click here to explore our FREE campaign training >>
I WANT TO RUN FOR OFFICE >>
We know we email you a lot. But we promise there's a good reason:
we are 100% funded by grassroots donors like you.
We aren’t a SuperPAC. We don’t shell out to special interests. But we’ll be honest: it’s incredibly expensive. We spend every last penny trying to elect Democrats who will make a difference in Ohio.
But if you'd like to receive fewer emails, you can click here. If you'd like to unsubscribe from our emails, click here. Change or update your email address by clicking here.
If you'd like to donate to fund our PROVEN Democratic training program, please click here >>
Contribute >>
Like us on Facebook >>
Follow us on Twitter >>
From the entire NDTC team, thanks for your support!",501957c2e8d3668be731a063f4de027e,,,,
1,"Republican has clearly switched sides View this email in your browser
# Ward condemns Gosar statement
On 18 June, Anne Marie Ward condemned Paul Gosar’s recent attack on law enforcement. Gosar was quoted in the Payson Roundup as saying that, “[t]he police in this country have lost the support of millions of Americans who do not trust their judgment. From the murder of Mr. Floyd to harassing suburban moms in a park, or old people on a beach, law enforcement has created a trust problem for themselves.”
Anne Marie sharply criticized Gosar’s statement. “Paul should apologize to his constituents and to all law enforcement officers in Arizona. This is totally inappropriate for a member of Congress to say in ANY context. Unlike my opponent, I fully support our brave police officers. AZ04 loves our men and women in blue (Paul, you might know this if you actually lived in the district you pretend to represent)!”
Ward has distinguished herself from Gosar in her strong support of law enforcement, pointing to Gosar’s votes against 9/11 first responders and against making it a federal crime to commit a targeted attack on law enforcement.
Ward has been a vocal supporter of law enforcement. On 13 June, she posted a photo on social media that was widely shared across the district, expressing her support of police officers. Three days later, a campaign sign of hers was vandalized with the acronym, “ACAB” (All Cops are Bastards). Ward responded on social media by again offering her full support to law enforcement and by calling for civility. She posted on 17 June: “We cannot make positive change in this country by using hateful and derogatory language, whether racially driven or by the profession which someone pursues ... there is far more that unites us in this country than divides us. We can no longer allow career politicians to use tragedies like this to break our nation into rivaling factions for their own political gain.”
In light of Gosar’s critical statement on law enforcement, Ward further stated on 18 June: “Paul Gosar’s comment lumps the entire profession of law enforcement into a category of bad actors who do not deserve our trust. I can’t overstate how damaging this is. We deserve better from our representative.” The primary faceoff between Ward and Gosar — who resides outside the district — is on Aug. 4, 2020.
Anne Marie Ward is a Republican candidate for U.S. Congress in AZ-04.
Find the article here.
[[URL REDACTED]]
[[URL REDACTED]]
[[URL REDACTED]]
This email was sent to [[EMAIL_REDACTED]]
why did I get this? unsubscribe from this list update subscription preferences
Anne Marie Ward for U.S. Congress · PO Box 12022 · Prescott, AZ 86304-2022 · USA",7640a6da219a7637be946eb6391fa942,,,,
2,"We need 45 Hinsdale responses by 11:59 PM.
BREAKING: Some states begin reversing reopening plans as coronavirus cases spike
Due to this update, we need your urgent thoughts on this specific issue:
Emergency Poll for Alex: Do you think gun stores are essential businesses?
YES >>
NO >>
Unsure >>
** REQUIRED: [45] HINSDALE RESPONSES BY MIDNIGHT **
* * *
Trump declared gun stores as “essential businesses” -- this is a DISASTER.
Since the pandemic started, gun violence was one of the ONLY forms of crime that didn’t decrease.
So we’re conducting urgent polling to PROVE that Americans don’t think gun stores are essential and FORCE Trump to revoke his deadly declaration.
We need a 100% completion rate by 11:59 pm from Hinsdale gun safety activists, or else our data for Illinois will be null and void. Respond now >>
Do you think gun stores are essential business?
YES >>
NO >>
Unsure >>
Thanks for participating,
\- Brady PAC
This message was sent to: [[EMAIL_REDACTED]]
Click here to receive fewer emails. | Click here to unsubscribe.
Brady PAC
Thank you for supporting Brady PAC today! We’re working to pass meaningful, life-saving legislation to END the scourge of gun violence across America.
We have a comprehensive plan to elect gun reform champions and end the bloodshed. But no one is going to change our laws for us. If we sit idly by, the corporate gun lobby will keep its fatal grip on power, and we’ll continue to lose lives to senseless violence. So we’re turning to you for your help to save lives before it’s too late. Will you do your part and donate?
DONATE TO PASS REAL GUN SAFETY REFORM >>
The NRA couldn’t care less about the lives we lose every day to gun violence. They’ll do whatever it takes to keep themselves in power -- no matter the human cost.
We know we send you a lot of emails, Alex. But we can’t fight back against the NRA without help from thousands of grassroots activists. We don’t take checks from shady lobbyists -- instead, we rely on a grassroots army of gun safety activists from across the nation to fund our campaign. We simply can’t do our work without you. However, if you’d like to receive fewer emails, you can click here. If you’d like to unsubscribe altogether, click here. If you want to support our work to end America’s gun violence epidemic, please click here.
From the entire Brady PAC team, thank you for all you do!
PAID FOR BY BRADY PAC ([[URL REDACTED]]) AND NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE.
BRADY PAC
918 Pennsylvania Ave SE
Washington, DC 20003",afcb444507dc5be242c43a87e17c90c4,,,,
3,"Trump's numbers have come up
Four years ago, Wisconsin gambled on Donald [[URL REDACTED]] and we lost.
Bad numbers
Boy was that a bust! But even as the odds of a second Trump term continue to dwindle, a new Supreme Court decision to throw out mail ballots in Wisconsin that are postmarked by Election Day but arrive after November 3rd, makes it clear that although a Joe Biden victory is not guaranteed, collusion and cheating by Donald Trump, his Republican lapdogs, and now the illegitimate US Supreme Court, is. Will you help me stop it by helping me GET OUT THE VOTE IN WISCONSIN?
Contribute
We cannot place the same bet again.
A vote for Trump is a lot like playing the lottery. Your odds of winning are low, but your odds of losing are high. Play Trump’s numbers and see where that gets us:
226,000 \- The amount of Americans dead so far due to COVID-19
26 -The amount of women who have accused Donald Trump of sexual misconduct
5,500 -The number of children separated from their parents at the US/Mexican border
7.9% \- The US jobless rate in September
8 \- The number of Trump associates arrested or convicted of crimes
$750 \- The amount of taxes Trump paid in 2016 and 2017
Donald Trump has gambled away people’s lives and livelihoods to enrich himself and to serve his personal and financial interests his entire life. And he’s played with house money to do so.
In a few days, we have a chance to reshuffle the deck and deal ourselves a winning hand with a Joe Biden and Kamala Harris ticket. But it doesn’t just stop at the Presidential race. To #WINsconsin, we have to max bet on BLUE and vote for every Democrat in every race, everywhere.
Contribute
If we don’t play our cards right this time, we could be facing another four years of bad bets and HUGE losses. And the American people aint playing this time.
Together, #WeRise and #WeWin,
Gwen Moore
A proud Black woman
Proudly standing up to Trump since day 1
Humbly serving Wisconsin's 4th Congressional District
GM Bio
Stay Connected! Follow Us Online
Facebook Twitter Instagram
* * *
Paid for and Authorized by Gwen Moore for Congress
Gwen Moore for Congress
P.O. Box 16646
c/o Evans & Katz
Milwaukee WI 53216 United States
If you believe you received this message in error or wish to no longer receive email from us, please unsubscribe",b062503331bb42fb0e82189be86200f5,,,,
4,"Image
Alex,
In the 50 days since Albany Democrats’ new Cashless Bail law has been in effect, an unprecedented number criminals have been instantly released back into our communities to commit more crimes.
Just last weekend in NYC, a thief thanked Democrats for releasing him after his 139th arrest saying, “Bail reform, it’s lit!... It’s the Democrats! The Democrats know me and the Republicans fear me. You can’t touch me! I can’t be stopped!”
This man had previously received several stints in prison and committed 6 felonies, 87 misdemeanors, and had 21 court hearings.
Alex, cashless bail does not need tiny changes... it needs a full repeal ASAP. Do you agree? Let Lee know here >>>
Instead of handcuffing criminals, Democrats are handcuffing Lady Justice, but I want to know where YOU stand, Alex.
Do you support the new Cashless Bail law?
COMPLETE SURVEY HERE
I want to know what you think of this law that puts our communities at risk. Share your thoughts and take our one-question survey>>>>
Thank you,
Lee Zeldin
CONTRIBUTE
PAID FOR BY ZELDIN FOR CONGRESS.
P.O. BOX 610, SHIRLEY, NEW YORK 11967
This email was sent to [[EMAIL_REDACTED]]. Don't want to receive these emails anymore? Unsubscribe
Lee Zeldin for Congress, P.O. BOX 610, SHIRLEY, NEW YORK 11967",e16eefe36250e2f2f6bb5e966234c7e0,,,,
5,"Alex --
Senator Kamala Harris joins The Sip tomorrow at 5:00 pm ET—you don’t want to miss this!
Senator Harris is one of our most passionate and outspoken champions for racial equality and police reform. Earlier this month she, along with Senator Cory Booker, co-sponsored common sense legislation to make lynching a federal crime.
That bill was held from passage by unanimous consent in the Senate, but Senator Harris didn’t let that slow her down. She is currently engaged in a legislative battle to ensure that any police reform legislation that passes in the Senate is robust enough to meet the needs of communities of color across the country.
* #TheSipHour TOMORROW at 5:00pm ET with special guests:
*       * Glynda C. Carr, President & CEO, Higher Heights
* Tracy Sturdivant, President, The League
* Adrianne Shropshire, Founder, Black PAC
* Judith Browne Dianis, Executive Director, Advancement Project National Office
* Fatima Goss Graves, President & CEO, National Women's Law Center
* Senator Kamala Harris
View The Sip Hour, Friday at 5 PM ET Here
This is a very special conversation you don’t want to miss! Senator Harris is a lifelong public safety and civil rights leader. She is the second Black woman in history to be elected to the U.S. Senate, the first Black person and first woman to serve as Attorney General of the state of California, and the third Black woman to ever run for the President of the United States of America.
Grab a drink tomorrow and let’s toast to breaking down barriers and fighting the good fight!
Glynda
Higher Heights
[[URL REDACTED]]
-=-=-
Higher Heights · 147 Prince St, Suite 34, Brooklyn, NY 11201, United States
This email was sent to [[EMAIL_REDACTED]]. To stop receiving emails, click here.
You can also keep up with Higher Heights on Twitter or Facebook.
-=-=-
Created with NationBuilder, software for leaders.",0ffaeef38f51894298ad2225cb7b617e,,,,
6,"BREAKING: JOE BIDEN AND KAMALA HARRIS DEMAND OFFICER WHO SHOT JACOB BLAKE BE CHARGED
Kamala Harris
Joe Biden
We need 100,000 Democrats to stand with Biden and Harris NOW and demand justice for Jacob Blake. Sign your name →
I DEMAND JUSTICE. ADD MY NAME ➞
Jacob Blake is innocent. But that didn’t stop Kenosha police officers from shooting him 7 times in the back for no reason.
But the officers who shot Blake, leaving him paralyzed for life, still haven’t been charged with any crime -- it’s unbelievable.
Joe Biden and Kamala Harris are DEMANDING the officer who shot Blake be charged and held accountable for his crime, and they need EVERY good Democrat standing with them to call for IMMEDIATE justice.
Biden and Harris need 100,000 activists to sign on TODAY. Justice cannot wait. Sign your name now →
I DEMAND JUSTICE. ADD MY NAME ➞
Justice must be served.
Jacob Blake was shot in front of his three small children. He spent the following days in the hospital fighting for his life. He’s paralyzed.
“Dismantling systemic racism starts with demanding justice and holding offenders accountable. Based on what I've seen, it seems the officer should be charged.”
Kamala Harris
Jacob Blake is innocent. But his innocence couldn’t protect him from the horrors of police brutality. Just like it couldn’t protect George Floyd, Breonna Taylor, Rayshard Brooks and countless more.
What makes this all even worse is that Kenosha cops were seen cozying up to white supremacists in the ensuing protests. Their racism runs deep.
So we’re standing with Biden and Harris to DEMAND the officer who shot Blake be charged.
Biden and Harris need every Good Democrat standing with them to DEMAND justice for Jacob Blake. Sign on to demand the officer who shot Blake be charged →
I DEMAND JUSTICE. ADD MY NAME ➞
Black Americans deserve the right to get into their own car, free from harm.
This is an injustice that cannot be ignored. And it will take an army of grassroots activists like you to finally be taken seriously.
Sign your name to stand with Biden and Harris and DEMAND justice for Jacob Blake NOW →
I DEMAND JUSTICE. ADD MY NAME ➞
Together,
Congressional Black Caucus PAC
This message was sent to: [[EMAIL_REDACTED]]
Click here to receive fewer emails. | Click here to unsubscribe.
CONGRESSIONAL BLACK CAUCUS PAC
455 Massachusetts Ave., NW #150-355
Washington DC 20001
Paid for and Authorized by the Congressional Black Caucus PAC
This message was sent to: [[EMAIL_REDACTED]] | Change or update your email address by clicking here.
The Congressional Black Caucus works to increase the number of African Americans in the U.S. Congress, support non-Black candidates that champion our interests, and promote African American participation in the political process.
We’re committed to getting African Americans and non-Black allies elected to the highest positions in Congress and activated at the polls to advance issues that matter in our communities.
By joining this grassroots movement, you are helping uplift African Americans in the political process. Our campaign is powered by supporters like you. Your grassroots support is critical to combating the Trump Administration and promoting African American participation in the political process. If you'd like to donate to our campaign, please click here.
Donate $5 immediately →
We believe that emails are a crucial way for our campaign to stay in touch with supporters like you. However, if you'd prefer to receive fewer emails, you can click here. If you would like to unsubscribe, click here. From the entire Congressional Black Caucus PAC team, thank you for your support!",9f8a1a22cf599357dd4099d2ccb8af3c,,,,
